gender,age,month,dow,hod,station_id,distance,duration,speed
0,2,1,2,4,5,0,0,0
1,5,2,4,4,5,0,2,0
0,1,1,5,0,5,0,0,0
1,5,2,2,5,5,0,2,0
0,2,1,5,4,5,0,0,0
1,5,2,1,3,5,0,2,0
0,2,1,0,6,5,0,5,0
1,2,2,6,4,5,0,0,0
0,4,1,0,5,5,0,2,0
0,4,2,4,5,5,0,2,0
0,2,2,0,3,5,0,0,0
0,2,1,0,4,5,0,0,0
0,3,2,1,3,5,0,0,0
0,3,1,3,4,5,0,1,0
0,3,2,1,4,5,0,5,0
0,1,1,4,2,5,0,0,0
0,3,2,4,7,5,0,0,0
0,1,1,0,5,5,0,0,0
0,4,2,4,6,5,0,2,0
0,2,2,4,6,5,0,0,0
1,2,2,4,6,14,3,1,5
0,1,1,5,0,15,3,1,5
0,1,1,6,0,15,3,1,5
0,1,1,5,0,16,4,2,5
0,3,2,0,7,19,3,1,4
1,3,1,4,5,21,3,1,5
0,3,1,2,2,21,3,1,4
1,2,1,3,7,21,3,1,4
1,3,2,1,5,21,3,1,5
1,3,1,3,5,21,3,1,4
1,3,2,5,5,21,3,1,5
1,3,2,4,5,21,3,1,5
1,3,2,3,6,21,3,1,5
0,3,1,2,5,22,3,1,5
0,1,2,5,1,22,3,1,5
0,3,1,4,5,22,3,0,6
0,3,1,4,6,22,3,0,6
0,3,1,1,6,22,3,0,6
0,1,1,6,0,22,3,1,4
0,3,1,3,6,22,3,0,6
0,3,1,1,6,22,3,1,6
0,2,2,2,7,23,3,1,5
0,2,1,4,6,23,3,2,4
0,3,2,0,4,24,3,1,4
0,2,1,2,6,24,3,1,4
1,3,2,4,6,24,3,1,4
0,1,2,6,3,24,3,1,4
1,3,2,2,6,24,3,1,4
1,3,1,0,3,25,3,2,3
1,3,2,5,4,25,3,2,3
1,2,1,1,5,25,3,2,2
0,1,1,5,6,25,3,1,4
1,5,0,6,4,25,3,3,2
0,4,1,0,3,25,3,2,3
1,3,1,5,6,25,3,2,2
0,4,1,1,6,25,3,4,1
0,4,2,5,5,25,3,1,4
0,3,1,0,6,25,3,1,4
0,2,2,3,6,26,3,1,4
0,1,1,4,6,26,3,1,3
1,3,1,1,4,26,3,1,5
0,1,2,6,3,26,3,1,4
0,2,2,5,3,26,3,1,5
0,1,0,6,3,26,3,2,3
0,1,2,6,7,27,4,1,5
0,4,1,3,2,29,4,2,4
1,3,1,5,3,29,4,2,4
0,1,2,5,7,29,4,2,4
0,4,2,1,3,29,4,1,5
0,2,2,0,5,31,3,1,4
0,2,1,0,0,31,3,2,3
0,2,1,4,7,32,3,1,4
0,4,1,1,4,33,1,0,1
0,1,2,3,3,33,1,0,2
0,5,2,1,5,33,1,1,1
0,2,1,2,5,33,1,1,1
1,5,2,2,3,33,1,2,1
0,2,1,2,5,33,1,1,1
0,1,2,1,2,33,1,0,2
0,3,1,2,5,33,1,0,2
0,1,2,2,2,33,1,0,2
0,2,1,2,5,33,1,1,1
0,1,1,2,2,33,1,0,1
0,1,2,4,6,35,3,2,3
0,5,1,2,2,36,1,0,4
0,5,2,3,2,36,1,0,4
0,5,1,3,2,36,1,0,3
0,1,2,3,2,36,1,0,5
0,5,1,5,2,36,1,0,3
0,1,2,3,5,36,1,0,4
0,5,1,4,2,36,1,0,4
0,4,2,2,5,36,1,0,5
0,3,1,5,4,36,1,0,5
0,4,2,5,5,36,1,0,5
0,5,1,1,2,36,1,1,2
0,4,2,1,3,36,1,0,4
0,5,1,2,2,36,1,0,3
0,1,2,4,2,36,1,0,4
0,4,2,0,4,36,1,0,5
0,2,2,1,4,36,1,0,6
0,5,1,3,3,36,1,0,4
0,5,2,3,2,36,1,0,3
0,4,2,6,3,36,1,0,5
0,1,2,2,2,36,1,0,5
0,5,1,5,2,36,1,0,3
0,1,2,3,2,36,1,0,5
0,4,1,3,5,36,1,0,3
0,4,2,0,2,36,1,0,5
0,5,2,5,3,36,1,0,3
0,1,2,1,2,36,1,0,5
0,4,2,4,3,36,1,0,5
0,1,2,5,2,36,1,0,5
0,5,1,3,3,36,1,0,4
0,2,2,3,4,36,1,0,3
0,5,1,2,2,36,1,0,3
0,4,2,5,3,36,1,0,4
0,1,1,2,3,36,1,0,4
0,5,2,1,3,36,1,0,4
0,5,1,4,3,36,1,0,4
0,1,2,1,3,36,1,0,5
0,1,1,5,7,36,1,0,4
0,4,2,6,3,36,1,0,4
0,1,1,3,3,36,1,0,3
0,2,2,3,4,36,1,0,3
0,5,1,3,2,36,1,0,3
0,4,2,4,5,36,1,0,4
0,5,1,2,3,36,1,0,3
0,2,2,3,5,36,1,0,4
0,4,1,2,4,36,1,0,4
0,4,2,3,5,36,1,0,4
0,1,1,3,2,36,1,0,4
0,4,2,5,5,36,1,0,5
0,4,1,6,3,36,1,0,4
0,5,2,4,3,36,1,0,4
0,4,1,2,4,36,1,0,5
0,4,2,4,5,36,1,0,5
0,5,1,4,2,36,1,0,4
0,4,2,4,3,36,1,0,4
0,5,2,4,2,36,1,0,4
0,2,2,5,6,36,1,0,5
0,1,1,4,2,36,1,0,5
0,4,2,1,5,36,1,0,5
0,1,2,2,3,36,1,0,4
0,5,1,4,5,36,1,0,5
0,4,2,2,3,36,1,0,4
0,1,2,5,2,36,1,0,5
0,4,2,2,2,36,1,0,5
0,4,1,0,4,36,1,2,1
0,2,2,5,4,36,1,0,5
0,1,2,4,2,36,1,0,5
0,1,2,3,3,36,1,0,4
0,5,1,1,2,36,1,0,3
0,1,2,1,3,36,1,0,3
0,1,2,3,2,36,1,0,5
0,5,2,4,2,36,1,0,4
0,4,2,3,3,36,1,0,3
0,5,2,1,2,36,1,0,3
0,1,2,5,2,36,1,0,6
0,4,2,5,3,36,1,0,4
0,1,2,3,2,36,1,1,3
0,1,2,4,2,36,1,0,4
0,4,2,4,3,36,1,0,5
0,5,2,4,2,36,1,0,4
0,5,2,1,2,36,1,0,4
0,4,2,3,3,36,1,0,3
0,5,2,2,2,36,1,0,4
0,4,2,5,3,37,1,0,4
0,3,2,2,4,37,1,0,4
0,4,1,3,5,37,1,1,1
0,4,2,5,3,37,1,0,5
0,3,1,2,2,37,1,0,3
0,2,2,3,4,37,1,0,3
0,5,2,5,4,37,1,0,4
0,4,2,4,3,37,1,0,5
0,3,1,3,2,37,1,0,3
0,4,2,1,2,37,1,0,5
0,4,1,3,5,37,1,0,5
0,5,2,1,3,37,1,0,5
0,4,2,4,2,37,1,0,4
0,4,2,1,3,37,1,0,4
0,5,1,3,5,37,1,0,3
0,2,2,4,2,37,1,0,5
0,4,1,5,2,37,1,0,5
0,4,2,4,2,37,1,0,4
0,4,1,3,3,37,1,0,5
0,4,2,1,4,37,1,0,5
0,2,0,5,2,37,1,0,5
0,2,2,3,3,37,1,0,3
0,4,1,3,3,37,1,0,2
0,2,2,4,5,37,1,0,4
0,4,0,5,3,37,1,0,4
0,5,2,4,4,37,1,0,4
0,2,1,2,2,37,1,0,5
0,2,1,6,4,37,1,1,2
0,2,2,6,3,37,1,0,2
0,4,2,4,3,37,1,0,3
0,1,2,5,3,37,1,0,3
0,2,2,6,3,42,2,0,5
0,1,2,6,5,42,2,1,4
0,1,2,6,5,42,2,0,5
1,0,2,3,3,42,2,2,2
0,2,2,0,5,42,2,0,5
1,0,2,4,3,42,2,1,4
0,1,1,2,6,42,2,1,3
0,0,2,0,7,43,2,1,2
0,3,1,2,4,43,2,0,3
0,2,1,3,2,43,2,1,3
0,1,1,1,3,43,2,1,2
0,2,1,3,2,43,2,0,4
0,3,2,2,3,43,2,0,4
0,1,2,6,3,43,2,1,3
0,1,2,3,3,43,2,1,2
1,3,2,4,4,43,2,1,2
0,1,1,2,3,44,2,1,3
0,1,1,2,3,44,2,0,4
0,4,2,5,2,44,2,0,5
1,3,2,2,6,44,2,0,4
0,4,1,3,2,44,2,0,5
1,2,2,3,4,44,2,0,6
0,4,2,4,2,44,2,0,4
0,1,2,6,4,44,2,1,3
0,4,2,5,4,44,2,0,5
1,2,2,3,6,45,1,2,1
0,4,1,0,3,45,1,0,3
1,5,1,3,5,46,3,3,1
0,1,1,3,6,47,2,0,5
1,2,2,5,3,47,2,3,1
0,1,2,5,6,47,2,0,5
0,3,2,1,6,47,2,1,4
0,2,1,2,7,47,2,1,4
0,3,2,2,4,47,2,1,3
0,3,2,4,4,47,2,1,4
0,3,2,1,5,49,1,0,5
0,2,2,6,5,49,1,0,4
0,3,2,2,5,49,1,0,5
0,3,2,4,5,49,1,0,5
0,3,2,0,6,49,1,0,4
0,3,2,5,4,49,1,0,5
0,3,2,0,4,49,1,0,4
0,3,2,2,4,49,1,0,4
0,2,2,0,5,49,1,2,1
1,2,2,5,1,49,1,0,5
0,1,2,2,4,49,1,3,1
1,3,1,1,4,49,1,0,3
0,3,2,2,2,49,1,0,4
1,1,1,2,3,49,1,0,4
1,5,2,3,2,49,1,0,4
0,1,2,5,4,49,1,0,3
1,5,2,1,2,49,1,0,3
1,4,1,3,2,49,1,0,3
1,5,2,4,3,49,1,0,5
0,3,2,4,5,49,1,0,5
1,5,2,1,2,49,1,0,3
1,5,1,1,4,49,1,1,2
1,1,2,4,2,49,1,0,6
0,4,2,5,4,49,1,3,1
1,1,2,5,4,49,1,0,5
0,1,0,0,5,49,1,0,3
0,2,1,2,3,49,1,0,5
0,1,1,1,5,49,1,0,3
0,2,1,3,4,49,1,0,4
0,5,1,1,3,49,1,0,4
1,1,2,2,2,50,1,0,6
0,4,2,3,6,50,1,1,1
1,1,2,3,2,50,1,0,6
0,2,2,5,4,50,1,0,5
0,1,2,2,2,50,1,0,6
0,4,2,5,6,50,1,0,6
0,1,1,4,6,50,1,0,6
0,3,0,0,5,50,1,0,3
0,1,2,2,4,51,2,0,4
1,2,1,3,2,51,2,1,3
0,1,2,5,2,51,2,0,4
0,4,2,5,3,51,2,0,4
0,1,2,5,7,51,2,0,4
0,1,2,5,4,51,2,0,4
0,3,1,1,4,51,2,0,4
0,4,1,1,2,51,2,0,4
0,1,1,3,5,51,2,0,4
0,1,2,3,4,51,2,0,4
0,2,2,4,3,51,2,1,3
1,4,2,0,3,51,2,1,3
0,1,2,6,3,51,2,0,4
0,1,2,2,2,51,2,0,4
0,1,1,4,3,52,2,1,3
0,1,2,1,3,52,2,0,4
0,1,1,4,3,52,2,1,3
0,2,2,3,3,52,2,1,3
0,1,1,1,2,52,2,0,4
0,1,2,4,3,52,2,1,3
0,1,1,3,4,52,2,0,4
0,1,2,0,7,52,2,1,2
0,1,1,3,4,52,2,1,3
1,4,1,2,2,52,2,1,3
0,1,1,3,4,52,2,0,4
1,2,0,5,2,52,2,1,3
0,1,1,1,3,52,2,1,3
0,4,0,6,5,52,2,1,3
0,1,2,1,3,52,2,1,3
0,2,1,1,5,52,2,1,2
0,3,2,4,6,52,2,0,4
1,1,2,3,2,52,2,1,3
0,1,2,6,3,52,2,0,4
1,1,2,2,2,52,2,1,2
0,1,2,4,3,52,2,1,2
1,4,2,3,2,52,2,1,2
0,1,2,1,5,52,2,0,4
1,1,2,1,2,52,2,1,3
0,1,2,1,5,52,2,1,3
1,2,2,3,5,53,3,1,4
0,1,2,3,5,53,3,1,5
1,2,2,0,3,53,3,1,4
1,2,2,5,4,53,3,1,4
1,2,2,6,2,53,3,1,4
0,1,1,6,7,53,3,1,3
1,2,2,6,2,53,3,1,5
0,1,1,1,5,53,3,1,4
1,2,2,5,4,54,3,3,3
0,1,2,5,4,54,3,2,3
0,2,1,1,5,54,3,1,4
0,1,2,4,3,54,3,2,4
0,1,1,1,0,55,2,1,3
0,1,1,2,5,55,2,1,4
0,4,1,2,6,56,3,1,4
1,4,1,0,4,57,2,1,3
0,4,1,3,5,57,2,1,3
0,4,1,4,5,57,2,1,3
0,1,2,1,5,57,2,1,2
0,4,2,4,6,57,2,2,1
0,1,2,6,3,57,2,0,5
0,2,2,6,2,57,2,0,5
0,4,2,1,5,57,2,0,4
1,1,2,0,5,57,2,1,2
0,2,2,0,5,57,2,1,2
0,4,1,2,5,57,2,0,4
0,4,1,2,5,57,2,1,3
0,4,1,3,5,57,2,1,3
0,2,1,4,4,57,2,1,3
0,4,1,5,5,57,2,1,3
0,4,1,2,5,57,2,1,3
1,3,2,0,2,59,1,0,4
1,2,2,6,3,59,1,0,2
1,2,2,6,3,59,1,0,3
0,3,1,2,6,59,1,0,3
1,2,2,5,7,59,1,0,4
0,4,1,2,6,59,1,0,4
1,2,0,6,3,59,1,1,2
0,3,1,2,6,59,1,0,3
0,2,2,6,3,59,1,0,4
0,2,0,6,3,59,1,0,2
1,1,1,2,5,59,1,0,4
0,3,0,6,4,59,1,0,3
0,2,2,3,6,59,1,0,3
0,2,1,3,6,59,1,0,2
1,1,1,1,5,59,1,0,3
0,1,1,3,6,59,1,0,5
0,3,2,6,6,59,1,0,2
0,1,1,6,6,59,1,0,3
1,1,1,2,6,59,1,0,3
0,1,1,3,6,59,1,0,4
0,2,1,1,3,59,1,0,3
0,4,2,6,5,59,1,0,3
1,1,1,3,6,59,1,1,1
0,3,1,6,5,59,1,5,1
1,1,1,5,5,59,1,0,4
0,2,1,0,5,59,1,0,3
0,2,2,6,7,59,1,0,4
0,2,1,6,6,59,1,0,4
0,4,2,2,6,59,1,0,4
0,1,1,4,6,59,1,0,3
0,2,2,2,4,59,1,0,2
0,4,1,3,3,59,1,0,2
0,4,2,2,5,59,1,0,3
0,2,1,3,4,59,1,0,2
0,3,2,5,5,59,1,0,4
0,2,1,4,6,59,1,0,3
0,1,2,6,4,59,1,0,3
0,3,1,3,5,59,1,0,3
0,3,2,1,5,59,1,0,4
0,4,1,3,6,59,1,0,5
0,1,2,3,6,59,1,0,4
0,3,1,2,5,59,1,0,4
0,2,2,6,3,59,1,0,2
0,2,1,2,7,59,1,0,4
0,3,2,3,5,59,1,0,5
0,1,1,3,5,59,1,0,5
0,3,2,0,5,59,1,0,4
0,1,1,6,5,59,1,0,2
0,3,1,3,5,59,1,0,4
0,1,1,0,5,59,1,0,2
0,1,1,6,5,59,1,0,3
0,1,2,5,6,60,4,3,3
0,1,1,0,0,61,4,2,5
0,1,2,2,7,61,4,2,4
0,2,2,0,4,61,4,2,5
1,4,2,6,2,62,2,3,2
0,2,1,6,6,62,2,1,4
0,2,2,3,6,62,2,0,5
0,2,1,6,5,62,2,2,2
0,5,2,6,5,66,2,2,2
0,2,1,4,4,66,2,1,4
0,5,2,2,6,66,2,1,4
1,2,1,1,3,66,2,1,4
0,2,2,5,6,66,2,1,4
1,2,1,3,3,66,2,1,4
1,2,2,3,3,66,2,1,3
1,2,2,4,3,66,2,1,4
1,2,2,1,3,66,2,1,3
1,2,1,2,3,66,2,1,4
1,2,2,1,3,66,2,1,3
1,2,1,3,3,66,2,1,4
1,2,2,1,3,66,2,1,4
1,2,1,2,3,66,2,1,4
1,2,2,2,3,66,2,1,3
1,2,1,5,3,66,2,1,4
1,2,2,4,3,66,2,1,4
1,2,1,2,3,66,2,1,4
1,2,2,3,3,66,2,1,4
1,2,1,3,2,66,2,1,4
1,2,2,3,3,66,2,1,3
1,2,1,3,3,66,2,1,4
1,2,2,3,3,66,2,1,4
1,2,1,5,3,66,2,1,4
1,2,2,5,3,66,2,1,4
1,2,1,2,3,66,2,1,4
1,2,2,2,3,66,2,1,4
1,1,1,2,7,66,2,1,5
1,2,2,5,3,66,2,1,4
1,2,1,4,2,66,2,1,4
1,1,2,5,4,66,2,1,3
1,2,2,4,3,66,2,1,3
1,2,2,5,4,66,2,1,3
1,2,2,2,3,66,2,1,4
1,2,2,1,3,66,2,1,4
1,2,2,4,3,66,2,1,4
0,4,1,2,2,68,2,0,5
0,4,2,3,2,68,2,0,5
0,4,1,3,2,68,2,0,4
0,4,2,1,2,68,2,0,5
0,3,1,5,4,68,2,0,5
0,2,2,2,2,68,2,0,4
0,1,1,1,3,68,2,0,4
0,4,2,3,2,68,2,0,5
0,4,1,2,2,68,2,0,5
0,4,2,1,2,68,2,0,5
0,4,2,2,2,68,2,0,5
0,4,2,5,2,68,2,0,5
0,4,2,1,2,68,2,0,5
0,4,2,4,2,68,2,0,5
0,4,2,1,2,68,2,0,5
0,3,2,1,2,68,2,0,5
0,4,2,5,2,68,2,0,5
0,4,2,2,2,68,2,0,4
0,3,2,3,5,68,2,0,4
0,3,2,2,2,68,2,0,5
0,4,2,3,2,68,2,0,5
0,4,2,2,2,68,2,0,5
0,4,2,4,2,68,2,0,5
0,3,2,0,7,68,2,0,5
0,4,2,4,2,68,2,0,5
0,4,1,2,2,68,2,0,4
0,3,2,5,4,68,2,1,3
0,4,1,2,2,68,2,0,4
0,4,2,3,2,68,2,0,4
0,4,1,4,2,68,2,0,5
0,4,2,5,2,68,2,0,5
0,4,1,3,2,68,2,0,4
0,4,2,2,2,68,2,0,4
0,4,1,5,2,68,2,0,5
0,3,2,4,2,68,2,0,5
0,4,1,4,3,68,2,0,5
0,3,2,5,2,68,2,0,4
0,3,1,2,3,68,2,0,4
0,4,1,5,2,68,2,0,4
0,4,1,1,2,68,2,0,4
0,4,2,5,2,68,2,0,5
0,4,1,3,2,68,2,0,4
0,4,1,5,2,68,2,0,5
0,4,1,1,2,68,2,0,4
0,2,0,5,4,69,4,2,5
0,1,2,5,6,69,4,2,5
0,4,1,6,3,69,4,3,4
0,3,2,5,6,71,3,1,4
1,1,2,6,5,71,3,1,5
0,1,1,2,2,72,1,0,5
1,0,2,2,3,72,1,0,4
0,1,1,2,6,72,1,1,3
1,0,2,1,3,72,1,0,3
1,0,2,3,3,72,1,0,5
1,0,2,3,3,72,1,0,4
0,3,1,5,4,72,1,0,3
1,0,2,5,3,72,1,0,4
0,2,1,0,0,72,1,0,4
1,5,2,3,3,72,1,1,3
0,3,1,0,0,72,1,0,4
1,0,2,3,3,72,1,0,3
0,1,1,1,2,72,1,0,5
1,5,2,1,5,72,1,0,4
1,2,1,4,6,72,1,1,2
1,5,2,5,3,72,1,1,2
0,4,2,5,5,72,1,4,1
0,4,2,6,5,72,1,0,3
1,1,0,5,6,72,1,0,4
0,2,2,5,3,72,1,0,3
1,5,2,4,3,72,1,2,1
0,1,1,1,6,72,1,1,2
1,5,1,4,3,72,1,1,3
0,1,1,2,2,72,1,0,4
0,1,1,1,2,72,1,0,4
0,2,1,2,2,72,1,0,5
0,1,1,0,6,73,2,1,4
0,4,2,6,4,74,3,1,4
0,5,1,5,2,75,2,1,3
0,1,2,3,3,75,2,1,3
0,3,1,5,5,75,2,0,5
0,4,2,5,5,75,2,0,4
0,1,1,1,2,75,2,0,6
0,3,2,5,5,75,2,0,4
0,4,1,1,5,75,2,1,4
0,3,2,1,5,75,2,0,5
0,2,1,1,4,75,2,1,4
0,1,2,4,2,75,2,0,6
0,3,1,1,5,75,2,0,5
0,3,2,0,6,75,2,1,2
0,1,1,2,2,75,2,0,5
0,3,2,2,5,75,2,0,6
0,3,1,2,5,75,2,0,6
0,5,2,2,5,75,2,0,5
0,1,2,2,3,75,2,1,3
0,1,2,2,4,75,2,0,6
0,1,2,4,2,75,2,0,6
0,5,2,1,5,75,2,1,4
0,5,2,3,6,75,2,0,5
0,5,2,3,5,75,2,1,4
0,3,2,2,5,75,2,0,6
0,5,2,5,5,75,2,0,5
0,5,2,1,5,75,2,0,5
0,5,2,2,5,75,2,0,5
0,5,2,3,5,75,2,1,4
0,4,2,5,5,75,2,1,4
0,4,2,1,5,75,2,0,5
0,1,2,5,2,75,2,0,6
0,5,2,1,5,75,2,0,6
0,2,2,3,2,75,2,0,4
0,5,2,4,5,75,2,0,5
1,1,2,2,3,75,2,2,2
0,3,2,3,5,75,2,0,6
1,2,2,0,6,75,2,1,2
0,5,2,2,5,75,2,0,5
0,5,2,5,5,75,2,0,5
0,1,2,2,2,75,2,0,6
0,5,1,4,5,75,2,1,4
0,3,2,1,5,75,2,0,6
0,1,1,4,2,75,2,0,6
0,3,2,3,5,75,2,0,6
0,4,2,5,5,75,2,0,4
0,4,2,1,2,75,2,1,3
0,1,1,3,1,75,2,0,6
0,3,2,4,5,75,2,0,6
0,3,1,5,4,75,2,0,6
0,3,2,2,5,75,2,0,6
0,1,1,5,2,75,2,0,5
0,4,2,3,5,75,2,1,4
0,1,1,4,2,75,2,0,6
0,3,2,5,4,75,2,0,6
0,3,2,5,5,75,2,0,6
0,4,2,4,5,75,2,0,6
0,1,1,1,2,75,2,0,6
0,3,2,5,5,75,2,0,6
0,1,1,2,0,75,2,0,5
0,3,2,1,5,75,2,0,5
0,5,1,1,5,75,2,1,4
0,5,2,5,5,75,2,0,5
0,3,1,3,5,75,2,0,6
0,3,1,2,5,75,2,0,6
0,5,1,3,5,75,2,0,5
0,1,2,5,2,75,2,0,6
0,3,1,1,5,75,2,0,6
0,5,1,5,5,75,2,0,5
0,1,1,3,2,75,2,0,6
0,3,1,1,5,75,2,0,6
0,4,1,2,5,75,2,0,4
0,1,1,1,2,75,2,0,6
0,3,1,2,5,75,2,0,5
0,2,2,5,5,76,2,0,4
0,3,2,0,1,76,2,0,4
0,4,1,2,2,76,2,0,4
1,1,2,1,6,76,2,2,1
0,1,1,3,2,77,2,1,3
1,0,2,3,5,77,2,0,5
0,1,1,3,3,77,2,1,4
1,0,2,3,5,77,2,1,4
0,1,1,4,2,77,2,1,4
1,0,2,0,6,77,2,1,4
0,1,1,4,3,77,2,1,4
1,0,2,2,5,77,2,1,3
0,1,1,5,2,77,2,0,5
1,0,2,1,5,77,2,1,4
0,1,1,5,3,77,2,1,4
0,1,2,3,2,77,2,1,4
0,1,1,1,3,77,2,1,3
0,2,2,2,4,77,2,1,4
0,1,1,2,2,77,2,0,5
0,1,2,2,3,77,2,0,5
0,1,2,2,3,77,2,1,4
0,1,2,1,3,77,2,0,5
0,1,2,4,3,77,2,1,4
0,2,2,3,2,77,2,1,4
0,4,2,6,2,77,2,0,5
0,1,2,4,3,77,2,0,5
0,1,2,5,3,77,2,0,5
0,1,2,1,3,77,2,0,5
0,3,2,5,2,77,2,1,4
0,3,2,1,5,77,2,0,5
0,1,2,3,3,77,2,1,4
0,3,2,2,5,77,2,0,5
0,1,2,5,3,77,2,0,5
0,3,2,1,5,77,2,0,6
0,1,2,4,2,77,2,0,5
0,1,2,5,3,77,2,1,4
0,4,2,6,3,77,2,1,4
0,1,2,3,3,77,2,1,4
0,3,2,4,4,77,2,1,4
0,2,2,5,5,77,2,0,5
0,1,2,3,3,77,2,1,4
0,3,2,2,2,77,2,1,4
0,3,2,2,2,77,2,0,5
0,1,2,3,2,77,2,0,6
0,1,1,1,3,77,2,1,4
0,1,2,4,3,77,2,0,5
0,1,2,4,3,77,2,1,3
0,4,2,3,6,77,2,1,4
0,4,1,5,5,77,2,0,5
0,1,1,4,3,77,2,1,4
0,1,1,1,2,77,2,1,4
0,1,1,5,3,77,2,1,4
0,2,1,6,5,77,2,0,5
0,1,1,3,3,77,2,1,4
0,1,1,3,2,77,2,0,5
0,1,1,3,2,77,2,0,5
0,1,1,5,4,77,2,1,3
0,1,1,3,3,77,2,0,5
0,1,1,4,2,77,2,1,4
0,1,1,4,3,77,2,1,4
0,4,2,6,5,77,2,0,5
1,4,2,2,4,80,3,1,4
0,2,1,3,7,80,3,1,5
1,2,2,6,4,80,3,1,4
0,2,1,4,4,80,3,1,5
0,1,1,4,7,80,3,1,5
1,2,1,5,6,80,3,1,5
0,1,1,5,6,80,3,1,5
1,2,1,1,6,80,3,1,5
0,1,1,5,6,80,3,1,5
1,2,1,4,7,80,3,1,5
1,2,1,5,6,80,3,1,5
0,2,2,6,2,80,3,1,5
1,5,1,5,3,81,2,1,3
1,5,1,3,3,81,2,1,3
1,1,1,5,3,81,2,0,3
1,5,1,5,2,81,2,1,3
0,2,1,4,3,81,2,0,3
1,5,1,2,2,81,2,1,3
0,1,1,4,5,81,2,1,2
1,4,1,4,5,81,2,1,2
0,2,1,1,4,81,2,0,5
1,2,1,1,3,81,2,1,3
0,1,1,1,5,81,2,0,5
1,5,1,2,2,81,2,0,4
0,1,1,1,5,81,2,0,3
1,5,1,1,2,81,2,0,3
1,5,2,2,2,81,2,0,4
1,5,1,2,2,81,2,0,3
1,5,2,3,2,81,2,0,4
1,5,1,3,2,81,2,1,3
1,5,2,1,2,81,2,0,4
1,5,1,1,3,81,2,1,3
1,5,2,4,2,81,2,0,3
1,4,2,4,4,81,2,1,3
1,2,2,6,6,81,2,1,2
0,2,2,5,5,81,2,0,5
1,2,2,6,3,81,2,0,4
1,5,1,4,2,81,2,4,1
1,5,2,4,2,81,2,0,4
1,5,1,1,2,81,2,1,3
1,5,2,4,3,81,2,1,3
0,5,2,6,5,81,2,0,5
1,5,2,2,2,81,2,0,3
1,5,1,4,2,81,2,1,3
1,5,2,1,3,81,2,1,3
1,5,1,1,2,81,2,0,3
1,5,2,2,3,81,2,0,4
1,5,1,2,2,81,2,1,3
1,5,2,3,2,81,2,0,3
1,5,1,3,3,81,2,1,3
0,3,2,4,3,81,2,0,4
1,5,1,4,3,81,2,0,4
0,3,2,2,2,81,2,0,4
1,5,1,3,3,81,2,1,3
0,3,2,3,2,81,2,0,4
1,5,2,4,2,81,2,0,3
0,2,2,2,4,81,2,0,4
0,2,2,4,3,81,2,0,4
0,2,2,5,4,81,2,0,4
0,2,2,5,5,81,2,0,4
0,2,2,1,4,81,2,0,4
0,1,2,6,2,81,2,0,3
0,2,2,3,4,81,2,0,5
0,3,2,1,5,81,2,0,5
0,2,2,2,4,81,2,0,5
0,3,2,2,5,81,2,0,5
0,2,2,6,4,81,2,0,4
0,3,2,4,3,81,2,0,3
0,2,2,5,4,81,2,0,4
0,4,1,0,2,81,2,0,4
0,2,2,6,3,81,2,0,4
0,1,1,0,2,81,2,0,5
0,2,1,1,3,81,2,1,3
0,1,1,0,3,81,2,0,4
0,2,1,1,3,81,2,1,3
0,1,2,4,3,84,3,2,4
0,3,1,2,6,84,3,1,5
0,2,0,6,4,85,4,2,4
1,2,1,3,5,85,4,3,3
0,5,1,0,2,85,4,2,5
1,5,1,0,2,85,4,2,5
1,2,2,0,4,85,4,3,3
0,1,1,0,6,85,4,2,4
1,2,2,0,7,86,4,3,3
1,2,1,0,6,86,4,2,4
1,2,1,2,2,86,4,2,4
1,4,2,0,5,87,4,3,4
0,3,2,5,5,88,3,0,6
0,2,2,5,4,88,3,1,5
0,3,2,4,2,90,1,0,3
0,3,1,3,4,90,1,0,3
0,3,2,3,2,90,1,0,2
0,3,2,1,2,90,1,0,3
0,3,2,1,2,90,1,0,3
0,2,1,0,2,90,1,0,4
0,1,2,5,4,90,1,0,3
0,3,2,5,4,90,1,0,4
0,3,2,2,2,90,1,0,3
0,1,1,5,7,90,1,0,3
0,4,2,1,6,90,1,0,4
0,2,1,2,3,90,1,0,3
0,3,2,5,2,90,1,0,3
0,4,1,1,6,90,1,0,3
0,3,2,4,2,90,1,0,3
0,2,1,2,2,90,1,0,3
0,3,1,3,2,90,1,0,3
0,3,1,5,2,90,1,0,3
0,3,2,1,4,90,1,0,3
0,3,2,4,3,90,1,0,3
0,3,2,1,2,90,1,0,2
0,4,1,1,5,90,1,3,1
0,3,2,2,2,90,1,0,3
1,6,2,4,6,90,1,1,2
0,3,2,5,2,90,1,0,3
0,3,2,4,4,90,1,0,3
0,3,2,5,2,90,1,0,3
0,4,2,4,6,90,1,1,2
0,3,2,4,2,90,1,0,3
0,3,2,2,2,90,1,0,3
0,3,2,2,4,90,1,0,3
0,3,2,3,2,90,1,0,3
0,3,2,3,4,90,1,0,3
0,3,2,4,2,90,1,0,3
0,3,2,3,4,90,1,0,3
0,3,2,3,2,90,1,0,3
1,2,2,6,4,91,2,1,3
0,3,2,5,6,91,2,0,6
0,3,2,1,6,91,2,1,5
0,2,2,6,4,91,2,1,3
0,3,2,4,6,91,2,0,5
0,2,2,6,4,91,2,1,3
